Transaction_ID,Date,Customer_Name,Product,Quantity,Total_Amount
1000498,2025-01-16,Customer_3,Smartwatch,5,35000
1000499,2025-10-07,Customer_29,Headphones,4,6000
1000500,2025-12-02,Customer_93,Smartwatch,2,14000
1000501,2025-09-04,Customer_31,Tablet,4,36000
1000502,2025-09-15,Customer_66,Headphones,4,6000
1000503,2025-06-09,Customer_99,Laptop,1,50000
1000504,2025-12-06,Customer_45,Headphones,2,3000
1000505,2025-06-01,Customer_73,Headphones,1,1500
1000506,2025-06-27,Customer_22,Tablet,4,36000
1000507,2025-06-12,Customer_83,Tablet,1,9000
1000508,2025-02-02,Customer_10,Headphones,1,1500
1000509,2025-06-28,Customer_21,Smartwatch,5,35000
1000510,2025-04-11,Customer_17,Tablet,2,18000
1000511,2025-09-25,Customer_67,Tablet,2,18000
1000512,2025-11-19,Customer_7,Smartwatch,4,28000
1000513,2025-03-06,Customer_36,Mobile Phone,3,37500
1000514,2025-06-17,Customer_67,Tablet,1,9000
1000515,2025-11-26,Customer_77,Tablet,2,18000
1000516,2025-02-12,Customer_30,Smartwatch,3,21000
1000517,2025-02-13,Customer_87,Smartwatch,2,14000
1000518,2025-10-12,Customer_71,Headphones,4,6000
1000519,2025-01-12,Customer_94,Headphones,1,1500
1000520,2025-04-05,Customer_29,Mobile Phone,5,62500
1000521,2025-10-29,Customer_72,Mobile Phone,4,50000
1000522,2025-09-10,Customer_74,Mobile Phone,4,50000
1000523,2025-08-30,Customer_33,Laptop,4,200000
1000524,2025-02-04,Customer_59,Smartwatch,3,21000
1000525,2025-08-03,Customer_20,Tablet,4,36000
1000526,2025-12-03,Customer_93,Smartwatch,5,35000
1000527,2025-03-31,Customer_29,Smartwatch,1,7000
1000528,2025-09-21,Customer_53,Mobile Phone,2,25000
1000529,2025-04-03,Customer_85,Smartwatch,3,21000
1000530,2025-03-31,Customer_1,Laptop,4,200000
1000531,2025-04-25,Customer_34,Tablet,2,18000
1000532,2025-04-15,Customer_44,Mobile Phone,4,50000
1000533,2025-07-15,Customer_96,Headphones,1,1500
1000534,2025-11-10,Customer_14,Tablet,5,45000
1000535,2025-04-24,Customer_37,Headphones,5,7500
1000536,2025-03-16,Customer_35,Headphones,3,4500
1000537,2025-08-05,Customer_59,Smartwatch,2,14000
1000538,2025-10-04,Customer_24,Tablet,2,18000
1000539,2025-09-06,Customer_65,Laptop,5,250000
1000540,2025-06-13,Customer_6,Smartwatch,1,7000
1000541,2025-12-23,Customer_68,Headphones,3,4500
1000542,2025-07-11,Customer_38,Tablet,4,36000
1000543,2025-08-15,Customer_1,Smartwatch,3,21000
1000544,2025-06-26,Customer_41,Tablet,5,45000
1000545,2025-04-09,Customer_31,Mobile Phone,4,50000
1000546,2025-02-05,Customer_36,Laptop,3,150000
1000547,2025-04-06,Customer_73,Laptop,1,50000
1000548,2025-06-01,Customer_54,Laptop,2,100000
1000549,2025-05-31,Customer_87,Headphones,4,6000
1000550,2025-07-09,Customer_31,Headphones,3,4500
1000551,2025-08-12,Customer_29,Laptop,1,50000
1000552,2025-02-06,Customer_85,Tablet,3,27000
1000553,2025-09-25,Customer_3,Mobile Phone,4,50000
1000554,2025-07-02,Customer_58,Headphones,1,1500
1000555,2025-01-13,Customer_90,Smartwatch,2,14000
1000556,2025-10-06,Customer_61,Smartwatch,1,7000
1000557,2025-08-05,Customer_6,Headphones,3,4500
1000558,2025-12-21,Customer_20,Laptop,3,150000
1000559,2025-12-27,Customer_61,Tablet,3,27000
1000560,2025-10-13,Customer_46,Mobile Phone,3,37500
1000561,2025-09-30,Customer_13,Smartwatch,3,21000
1000562,2025-03-03,Customer_23,Headphones,5,7500
1000563,2025-03-25,Customer_79,Tablet,1,9000
1000564,2025-08-05,Customer_31,Laptop,1,50000
1000565,2025-12-08,Customer_4,Mobile Phone,1,12500
1000566,2025-07-06,Customer_75,Mobile Phone,1,12500
1000567,2025-01-19,Customer_66,Smartwatch,4,28000
1000568,2025-06-26,Customer_16,Smartwatch,3,21000
1000569,2025-04-10,Customer_31,Headphones,5,7500
1000570,2025-08-21,Customer_48,Mobile Phone,4,50000
1000571,2025-03-17,Customer_43,Laptop,1,50000
1000572,2025-09-22,Customer_4,Laptop,1,50000
1000573,2025-10-11,Customer_62,Headphones,5,7500
1000574,2025-07-25,Customer_48,Mobile Phone,1,12500
1000575,2025-08-11,Customer_28,Smartwatch,1,7000
1000576,2025-02-21,Customer_16,Laptop,1,50000
1000577,2025-12-05,Customer_89,Tablet,1,9000
1000578,2025-05-24,Customer_77,Headphones,4,6000
1000579,2025-03-10,Customer_69,Laptop,4,200000
1000580,2025-04-09,Customer_30,Tablet,4,36000
1000581,2025-01-25,Customer_65,Tablet,1,9000
1000582,2025-02-22,Customer_69,Laptop,2,100000
1000583,2025-05-31,Customer_14,Headphones,4,6000
1000584,2025-05-24,Customer_75,Tablet,3,27000
1000585,2025-02-26,Customer_34,Tablet,3,27000
1000586,2025-02-08,Customer_56,Mobile Phone,2,25000
1000587,2025-04-19,Customer_29,Mobile Phone,5,62500
1000588,2025-06-30,Customer_82,Mobile Phone,3,37500
1000589,2025-02-11,Customer_79,Tablet,5,45000
1000590,2025-07-05,Customer_25,Tablet,3,27000
1000591,2025-08-11,Customer_94,Headphones,2,3000
1000592,2025-05-02,Customer_66,Smartwatch,4,28000
1000593,2025-05-13,Customer_40,Mobile Phone,5,62500
1000594,2025-06-12,Customer_91,Smartwatch,5,35000
1000595,2025-08-03,Customer_15,Mobile Phone,2,25000
1000596,2025-08-09,Customer_32,Mobile Phone,5,62500
1000597,2025-08-23,Customer_20,Headphones,3,4500
1000598,2025-11-27,Customer_53,Headphones,4,6000
1000599,2025-05-26,Customer_78,Laptop,1,50000
1000600,2025-08-27,Customer_91,Mobile Phone,2,25000
1000601,2025-03-17,Customer_67,Mobile Phone,5,62500
1000602,2025-01-09,Customer_49,Mobile Phone,5,62500
1000603,2025-03-15,Customer_67,Headphones,5,7500
1000604,2025-09-10,Customer_77,Mobile Phone,5,62500
1000605,2025-08-18,Customer_89,Laptop,2,100000
1000606,2025-01-07,Customer_82,Tablet,3,27000
1000607,2025-06-23,Customer_1,Laptop,3,150000
1000608,2025-05-21,Customer_39,Tablet,4,36000
1000609,2025-06-17,Customer_61,Headphones,4,6000
1000610,2025-06-19,Customer_55,Smartwatch,1,7000
1000611,2025-10-10,Customer_69,Headphones,3,4500
1000612,2025-05-02,Customer_2,Smartwatch,2,14000
1000613,2025-07-13,Customer_94,Tablet,3,27000
1000614,2025-01-05,Customer_17,Smartwatch,3,21000
1000615,2025-01-29,Customer_29,Tablet,4,36000
1000616,2025-06-14,Customer_4,Smartwatch,5,35000
1000617,2025-12-05,Customer_73,Tablet,5,45000
1000618,2025-05-16,Customer_64,Smartwatch,3,21000
1000619,2025-12-31,Customer_85,Tablet,3,27000
1000620,2025-11-17,Customer_43,Laptop,3,150000
1000621,2025-12-08,Customer_76,Mobile Phone,3,37500
1000622,2025-05-25,Customer_12,Laptop,4,200000
1000623,2025-11-23,Customer_50,Headphones,3,4500
1000624,2025-08-05,Customer_68,Smartwatch,3,21000
1000625,2025-10-28,Customer_61,Tablet,1,9000
1000626,2025-05-12,Customer_92,Laptop,1,50000
1000627,2025-10-19,Customer_73,Laptop,3,150000
1000628,2025-03-11,Customer_51,Tablet,5,45000
1000629,2025-09-09,Customer_96,Smartwatch,2,14000
1000630,2025-10-02,Customer_77,Headphones,1,1500
1000631,2025-12-30,Customer_98,Headphones,3,4500
1000632,2025-07-01,Customer_83,Headphones,1,1500
1000633,2025-06-16,Customer_78,Tablet,3,27000
1000634,2025-04-01,Customer_5,Laptop,5,250000
1000635,2025-07-21,Customer_91,Headphones,5,7500
1000636,2025-12-12,Customer_28,Laptop,1,50000
1000637,2025-01-19,Customer_90,Headphones,2,3000
1000638,2025-02-08,Customer_10,Headphones,2,3000
1000639,2025-05-06,Customer_88,Smartwatch,2,14000
1000640,2025-06-22,Customer_81,Tablet,2,18000
1000641,2025-05-21,Customer_52,Smartwatch,4,28000
1000642,2025-08-30,Customer_80,Laptop,3,150000
1000643,2025-08-08,Customer_17,Laptop,5,250000
1000644,2025-05-06,Customer_65,Tablet,2,18000
1000645,2025-02-27,Customer_21,Headphones,4,6000
1000646,2025-05-28,Customer_54,Tablet,3,27000
1000647,2025-11-13,Customer_49,Headphones,4,6000
1000648,2025-12-27,Customer_22,Mobile Phone,1,12500
1000649,2025-01-01,Customer_69,Mobile Phone,1,12500
1000650,2025-12-14,Customer_64,Tablet,2,18000
1000651,2025-07-09,Customer_36,Mobile Phone,1,12500
1000652,2025-07-10,Customer_21,Mobile Phone,3,37500
1000653,2025-11-08,Customer_56,Laptop,2,100000
1000654,2025-04-27,Customer_73,Headphones,4,6000
1000655,2025-05-14,Customer_91,Mobile Phone,5,62500
1000656,2025-02-27,Customer_48,Smartwatch,5,35000
1000657,2025-02-13,Customer_76,Laptop,5,250000
1000658,2025-06-22,Customer_18,Headphones,3,4500
1000659,2025-06-09,Customer_99,Laptop,2,100000
1000660,2025-06-22,Customer_15,Smartwatch,1,7000
1000661,2025-11-13,Customer_44,Headphones,2,3000
1000662,2025-10-30,Customer_94,Tablet,4,36000
1000663,2025-05-29,Customer_45,Tablet,5,45000
1000664,2025-03-21,Customer_97,Laptop,2,100000
1000665,2025-08-01,Customer_36,Tablet,2,18000
1000666,2025-07-22,Customer_40,Headphones,1,1500
1000667,2025-09-09,Customer_51,Smartwatch,4,28000
1000668,2025-08-17,Customer_30,Smartwatch,5,35000
1000669,2025-06-13,Customer_26,Tablet,1,9000
1000670,2025-08-15,Customer_85,Mobile Phone,5,62500
1000671,2025-05-27,Customer_31,Mobile Phone,1,12500
1000672,2025-01-20,Customer_56,Mobile Phone,1,12500
1000673,2025-02-16,Customer_61,Tablet,5,45000
1000674,2025-08-21,Customer_17,Tablet,4,36000
1000675,2025-11-01,Customer_81,Tablet,3,27000
1000676,2025-01-14,Customer_98,Headphones,3,4500
1000677,2025-05-23,Customer_24,Mobile Phone,2,25000
1000678,2025-01-01,Customer_97,Laptop,2,100000
1000679,2025-02-23,Customer_4,Headphones,4,6000
1000680,2025-09-16,Customer_9,Headphones,3,4500
1000681,2025-05-24,Customer_2,Tablet,2,18000
1000682,2025-01-12,Customer_35,Tablet,3,27000
1000683,2025-11-26,Customer_38,Headphones,3,4500
1000684,2025-08-12,Customer_45,Tablet,3,27000
1000685,2025-09-29,Customer_15,Mobile Phone,2,25000
1000686,2025-12-24,Customer_42,Headphones,2,3000
1000687,2025-06-05,Customer_3,Headphones,4,6000
1000688,2025-01-08,Customer_31,Headphones,1,1500
1000689,2025-05-02,Customer_52,Tablet,2,18000
1000690,2025-12-14,Customer_41,Headphones,5,7500
1000691,2025-06-13,Customer_57,Laptop,1,50000
1000692,2025-03-31,Customer_42,Laptop,3,150000
1000693,2025-05-16,Customer_53,Mobile Phone,4,50000
1000694,2025-07-05,Customer_56,Headphones,5,7500
1000695,2025-11-12,Customer_87,Headphones,5,7500
1000696,2025-06-27,Customer_76,Tablet,1,9000
1000697,2025-01-28,Customer_72,Smartwatch,4,28000
1000698,2025-08-08,Customer_53,Smartwatch,1,7000
1000699,2025-12-23,Customer_85,Headphones,2,3000
1000700,2025-02-10,Customer_85,Mobile Phone,3,37500
1000701,2025-08-16,Customer_32,Laptop,4,200000
1000702,2025-07-11,Customer_81,Headphones,2,3000
1000703,2025-05-25,Customer_54,Headphones,3,4500
1000704,2025-07-20,Customer_37,Mobile Phone,3,37500
1000705,2025-07-31,Customer_88,Mobile Phone,2,25000
1000706,2025-08-08,Customer_8,Smartwatch,4,28000
1000707,2025-08-28,Customer_82,Headphones,5,7500
1000708,2025-02-15,Customer_11,Headphones,1,1500
1000709,2025-02-04,Customer_54,Tablet,4,36000
1000710,2025-09-10,Customer_60,Laptop,5,250000
1000711,2025-03-23,Customer_10,Tablet,5,45000
1000712,2025-09-13,Customer_90,Tablet,5,45000
1000713,2025-07-16,Customer_70,Laptop,1,50000
1000714,2025-10-30,Customer_81,Headphones,1,1500
1000715,2025-01-10,Customer_87,Smartwatch,1,7000
1000716,2025-11-08,Customer_42,Laptop,5,250000
1000717,2025-10-13,Customer_37,Mobile Phone,2,25000
1000718,2025-08-30,Customer_92,Headphones,1,1500
1000719,2025-09-08,Customer_80,Laptop,5,250000
1000720,2025-12-31,Customer_76,Laptop,4,200000
1000721,2025-01-05,Customer_58,Laptop,5,250000
1000722,2025-04-29,Customer_85,Smartwatch,1,7000
1000723,2025-10-16,Customer_59,Tablet,1,9000
1000724,2025-03-06,Customer_24,Tablet,1,9000
1000725,2025-05-26,Customer_28,Laptop,2,100000
1000726,2025-08-12,Customer_37,Laptop,3,150000
1000727,2025-08-27,Customer_21,Tablet,2,18000
1000728,2025-06-26,Customer_33,Smartwatch,4,28000
1000729,2025-09-24,Customer_2,Headphones,1,1500
1000730,2025-12-07,Customer_83,Tablet,3,27000
1000731,2025-10-09,Customer_28,Laptop,4,200000
1000732,2025-03-04,Customer_15,Smartwatch,5,35000
1000733,2025-08-05,Customer_1,Smartwatch,3,21000
1000734,2025-12-08,Customer_28,Laptop,2,100000
1000735,2025-11-11,Customer_50,Mobile Phone,1,12500
1000736,2025-10-10,Customer_35,Smartwatch,3,21000
1000737,2025-06-26,Customer_96,Tablet,4,36000
1000738,2025-04-08,Customer_28,Mobile Phone,2,25000
1000739,2025-04-15,Customer_9,Headphones,4,6000
1000740,2025-04-09,Customer_24,Tablet,4,36000
1000741,2025-11-07,Customer_63,Laptop,1,50000
1000742,2025-01-06,Customer_4,Mobile Phone,3,37500
1000743,2025-07-16,Customer_56,Tablet,4,36000
1000744,2025-12-17,Customer_41,Smartwatch,2,14000
1000745,2025-05-13,Customer_67,Laptop,4,200000
1000746,2025-12-24,Customer_48,Mobile Phone,4,50000
1000747,2025-09-16,Customer_86,Smartwatch,2,14000
1000748,2025-01-23,Customer_58,Laptop,5,250000
1000749,2025-02-22,Customer_39,Laptop,4,200000
1000750,2025-06-14,Customer_25,Mobile Phone,2,25000
1000751,2025-07-21,Customer_60,Mobile Phone,1,12500
1000752,2025-03-24,Customer_86,Mobile Phone,3,37500
1000753,2025-05-25,Customer_47,Tablet,2,18000
1000754,2025-03-26,Customer_98,Laptop,2,100000
1000755,2025-03-19,Customer_61,Headphones,3,4500
1000756,2025-01-01,Customer_84,Smartwatch,2,14000
1000757,2025-02-20,Customer_100,Mobile Phone,5,62500
1000758,2025-06-22,Customer_27,Laptop,1,50000
1000759,2025-07-24,Customer_96,Smartwatch,5,35000
1000760,2025-09-17,Customer_42,Headphones,4,6000
1000761,2025-10-15,Customer_52,Smartwatch,1,7000
1000762,2025-02-03,Customer_93,Headphones,4,6000
1000763,2025-12-14,Customer_48,Mobile Phone,3,37500
1000764,2025-04-05,Customer_32,Tablet,2,18000
1000765,2025-03-13,Customer_24,Headphones,2,3000
1000766,2025-02-08,Customer_3,Mobile Phone,1,12500
1000767,2025-06-03,Customer_27,Smartwatch,2,14000
1000768,2025-09-07,Customer_73,Smartwatch,2,14000
1000769,2025-06-11,Customer_40,Smartwatch,4,28000
1000770,2025-04-28,Customer_23,Tablet,5,45000
1000771,2025-09-16,Customer_7,Laptop,2,100000
1000772,2025-11-02,Customer_81,Headphones,4,6000
1000773,2025-09-25,Customer_37,Laptop,5,250000
1000774,2025-02-23,Customer_7,Smartwatch,2,14000
1000775,2025-08-24,Customer_94,Tablet,1,9000
1000776,2025-08-10,Customer_77,Mobile Phone,1,12500
1000777,2025-09-08,Customer_82,Tablet,1,9000
1000778,2025-11-09,Customer_95,Laptop,3,150000
1000779,2025-04-22,Customer_22,Smartwatch,1,7000
1000780,2025-09-12,Customer_78,Headphones,2,3000
1000781,2025-10-30,Customer_82,Tablet,2,18000
1000782,2025-07-26,Customer_99,Laptop,1,50000
1000783,2025-08-17,Customer_17,Laptop,1,50000
1000784,2025-12-07,Customer_19,Mobile Phone,4,50000
1000785,2025-03-07,Customer_95,Headphones,5,7500
1000786,2025-03-16,Customer_39,Laptop,1,50000
1000787,2025-04-13,Customer_36,Headphones,4,6000
1000788,2025-07-11,Customer_15,Smartwatch,2,14000
1000789,2025-09-09,Customer_63,Tablet,1,9000
1000790,2025-08-14,Customer_29,Laptop,4,200000
1000791,2025-10-21,Customer_60,Smartwatch,4,28000
1000792,2025-11-02,Customer_56,Mobile Phone,5,62500
1000793,2025-04-08,Customer_40,Headphones,2,3000
1000794,2025-12-04,Customer_16,Smartwatch,5,35000
1000795,2025-10-13,Customer_33,Headphones,5,7500
1000796,2025-12-01,Customer_89,Headphones,5,7500
1000797,2025-12-13,Customer_16,Laptop,2,100000
1000798,2025-11-04,Customer_30,Headphones,1,1500
1000799,2025-09-06,Customer_98,Smartwatch,5,35000
1000800,2025-06-15,Customer_66,Mobile Phone,3,37500
1000801,2025-12-01,Customer_44,Laptop,2,100000
1000802,2025-01-30,Customer_38,Tablet,4,36000
1000803,2025-09-04,Customer_51,Mobile Phone,4,50000
1000804,2025-04-16,Customer_60,Smartwatch,2,14000
1000805,2025-02-20,Customer_18,Laptop,4,200000
1000806,2025-03-22,Customer_5,Headphones,2,3000
1000807,2025-05-13,Customer_40,Mobile Phone,1,12500
1000808,2025-10-12,Customer_6,Laptop,2,100000
1000809,2025-05-18,Customer_76,Tablet,1,9000
1000810,2025-07-03,Customer_12,Tablet,2,18000
1000811,2025-11-26,Customer_12,Tablet,5,45000
1000812,2025-09-30,Customer_73,Laptop,3,150000
1000813,2025-12-06,Customer_22,Mobile Phone,1,12500
1000814,2025-03-10,Customer_49,Headphones,3,4500
1000815,2025-02-03,Customer_50,Mobile Phone,4,50000
1000816,2025-09-19,Customer_80,Headphones,1,1500
1000817,2025-02-22,Customer_4,Mobile Phone,4,50000
1000818,2025-07-24,Customer_50,Mobile Phone,5,62500
1000819,2025-05-06,Customer_3,Laptop,5,250000
1000820,2025-08-23,Customer_16,Tablet,1,9000
1000821,2025-02-12,Customer_14,Tablet,1,9000
1000822,2025-08-28,Customer_64,Tablet,3,27000
1000823,2025-04-21,Customer_41,Tablet,4,36000
1000824,2025-09-06,Customer_68,Mobile Phone,3,37500
1000825,2025-05-31,Customer_59,Tablet,1,9000
1000826,2025-07-02,Customer_2,Mobile Phone,3,37500
1000827,2025-12-02,Customer_10,Headphones,1,1500
1000828,2025-04-05,Customer_75,Smartwatch,2,14000
1000829,2025-01-08,Customer_90,Smartwatch,4,28000
1000830,2025-12-26,Customer_26,Headphones,5,7500
1000831,2025-07-03,Customer_4,Mobile Phone,5,62500
1000832,2025-10-08,Customer_90,Tablet,3,27000
1000833,2025-07-14,Customer_28,Laptop,5,250000
1000834,2025-12-18,Customer_2,Mobile Phone,2,25000
1000835,2025-07-14,Customer_66,Mobile Phone,2,25000
1000836,2025-06-04,Customer_16,Headphones,3,4500
1000837,2025-04-03,Customer_57,Headphones,5,7500
1000838,2025-06-09,Customer_23,Laptop,5,250000
1000839,2025-03-02,Customer_23,Tablet,1,9000
1000840,2025-05-02,Customer_77,Smartwatch,3,21000
1000841,2025-02-20,Customer_21,Tablet,1,9000
1000842,2025-10-04,Customer_25,Tablet,2,18000
1000843,2025-01-05,Customer_58,Mobile Phone,3,37500
1000844,2025-04-02,Customer_37,Laptop,1,50000
1000845,2025-06-19,Customer_49,Mobile Phone,2,25000
1000846,2025-11-13,Customer_77,Headphones,5,7500
1000847,2025-01-22,Customer_15,Smartwatch,3,21000
1000848,2025-11-22,Customer_28,Laptop,1,50000
1000849,2025-01-01,Customer_67,Laptop,4,200000
1000850,2025-05-13,Customer_87,Tablet,5,45000
1000851,2025-08-21,Customer_4,Mobile Phone,1,12500
1000852,2025-01-12,Customer_47,Tablet,1,9000
1000853,2025-12-12,Customer_50,Tablet,3,27000
1000854,2025-02-15,Customer_60,Laptop,4,200000
1000855,2025-02-03,Customer_62,Smartwatch,5,35000
1000856,2025-03-19,Customer_67,Headphones,5,7500
1000857,2025-08-06,Customer_72,Tablet,3,27000
1000858,2025-10-28,Customer_43,Smartwatch,3,21000
1000859,2025-03-14,Customer_89,Tablet,3,27000
1000860,2025-10-09,Customer_58,Smartwatch,4,28000
1000861,2025-09-06,Customer_52,Mobile Phone,3,37500
1000862,2025-02-16,Customer_76,Headphones,4,6000
1000863,2025-05-01,Customer_69,Laptop,4,200000
1000864,2025-08-02,Customer_97,Mobile Phone,2,25000
1000865,2025-08-27,Customer_46,Tablet,3,27000
1000866,2025-02-25,Customer_25,Tablet,3,27000
1000867,2025-12-16,Customer_25,Headphones,5,7500
1000868,2025-04-17,Customer_35,Headphones,3,4500
1000869,2025-11-15,Customer_61,Headphones,4,6000
1000870,2025-02-17,Customer_15,Tablet,3,27000
1000871,2025-03-02,Customer_90,Tablet,1,9000
1000872,2025-12-03,Customer_74,Laptop,5,250000
1000873,2025-01-26,Customer_88,Headphones,1,1500
1000874,2025-10-19,Customer_35,Smartwatch,4,28000
1000875,2025-09-14,Customer_29,Laptop,1,50000
1000876,2025-01-08,Customer_38,Smartwatch,4,28000
1000877,2025-04-23,Customer_69,Mobile Phone,5,62500
1000878,2025-12-21,Customer_24,Headphones,2,3000
1000879,2025-09-10,Customer_19,Laptop,1,50000
1000880,2025-06-29,Customer_46,Laptop,5,250000
1000881,2025-07-26,Customer_49,Mobile Phone,2,25000
1000882,2025-10-30,Customer_44,Mobile Phone,4,50000
1000883,2025-05-07,Customer_73,Mobile Phone,4,50000
1000884,2025-02-25,Customer_26,Laptop,2,100000
1000885,2025-08-02,Customer_25,Tablet,5,45000
1000886,2025-01-14,Customer_35,Smartwatch,2,14000
1000887,2025-01-28,Customer_36,Smartwatch,1,7000
1000888,2025-03-19,Customer_14,Mobile Phone,2,25000
1000889,2025-08-04,Customer_56,Tablet,3,27000
1000890,2025-12-31,Customer_6,Tablet,1,9000
1000891,2025-06-03,Customer_32,Mobile Phone,5,62500
1000892,2025-01-14,Customer_26,Headphones,1,1500
1000893,2025-07-06,Customer_15,Laptop,4,200000
1000894,2025-11-08,Customer_49,Headphones,4,6000
1000895,2025-01-07,Customer_95,Tablet,4,36000
1000896,2025-01-03,Customer_56,Mobile Phone,1,12500
1000897,2025-04-21,Customer_37,Laptop,4,200000
1000898,2025-08-26,Customer_53,Smartwatch,5,35000
1000899,2025-12-29,Customer_58,Tablet,5,45000
1000900,2025-08-27,Customer_83,Laptop,1,50000
1000901,2025-10-01,Customer_78,Laptop,2,100000
1000902,2025-10-21,Customer_36,Headphones,2,3000
1000903,2025-08-15,Customer_11,Smartwatch,5,35000
1000904,2025-01-15,Customer_27,Headphones,1,1500
1000905,2025-07-11,Customer_2,Headphones,5,7500
1000906,2025-04-29,Customer_22,Headphones,4,6000
1000907,2025-01-28,Customer_66,Headphones,4,6000
1000908,2025-07-21,Customer_84,Tablet,5,45000
1000909,2025-02-08,Customer_17,Smartwatch,4,28000
1000910,2025-09-30,Customer_4,Headphones,3,4500
1000911,2025-08-19,Customer_14,Tablet,3,27000
1000912,2025-03-27,Customer_7,Tablet,3,27000
1000913,2025-05-06,Customer_79,Laptop,2,100000
1000914,2025-10-27,Customer_94,Laptop,2,100000
1000915,2025-01-25,Customer_16,Mobile Phone,1,12500
1000916,2025-05-25,Customer_66,Tablet,2,18000
1000917,2025-01-13,Customer_19,Mobile Phone,5,62500
1000918,2025-07-31,Customer_1,Tablet,1,9000
1000919,2025-01-25,Customer_31,Headphones,1,1500
1000920,2025-03-09,Customer_4,Headphones,5,7500
1000921,2025-03-08,Customer_91,Mobile Phone,3,37500
1000922,2025-08-21,Customer_58,Headphones,2,3000
1000923,2025-04-19,Customer_56,Headphones,1,1500
1000924,2025-05-26,Customer_53,Laptop,3,150000
1000925,2025-04-21,Customer_89,Headphones,4,6000
